796;Columbia College
797;Concordia University
798;Concordia University College of Alberta
799;Conestoga College
800;Dalhousie University
801;DeVry Institute of Technology
802;Dominican College of Philosophy and Theology
803;Douglas College
804;Durham College
805;École des Hautes Études Commerciales
806;École de technologie supérieure, Université du Québec
807;École nationale d'administration publique, Université du Québec
808;École Polytechnique de Montréal, Université de Montréal
809;Emily Carr Institute of Art + Design
810;First Nations University of Canada
811;George Brown College
812;Humber College
813;Huron University College
814;Institut Armand-Frappier, Université du Québec
815;Institut National de la Recherche Scientifique, Université du Québec
816;King's College
817;Kingston College
818;King's University College
819;Kwantleen University College
820;Lakehead University
821;Langara College
822;Lansbridge University
823;Laurentian University of Sudbury
824;Luther College
825;MacEwan University
826;Malaspina University College
827;McGill University
828;McMaster University
829;Memorial University of Newfoundland
830;Mount Allison University
831;Mount Royal College
832;Mount Saint Vincent University
833;Nicola Valley Institute of Technology
834;Nipissing University
835;Northern Alberta Institute of Technology
836;Northern Lights College
837;North Island College
838;Nova Scotia Agricultural College
839;Nova Scotia College of Art and Design
840;Okanagan University College
841;Ontario College of Art and Design
842;Pacific International College
843;Queen's University
844;Quest University
845;Redeemer College
846;Regent College
847;Royal Military College of Canada
848;Royal Roads University
849;Ryerson Polytechnic University
850;Saskatchewan Indian Federated College
851;Sauder School of Business
852;Selkirk College
853;Seneca College
854;Sheridan College
855;Simon Fraser University
856;Southern Alberta Institute of Technology
857;St. Anne University
858;St. Clair College
859;St. Francis Xavier University
860;St. Mary's University
861;St. Paul University
862;St. Thomas University
863;Télé-université, Université du Québec
864;Thompson Rivers University
865;Trent University
866;Trinity Western University
867;Université de Montréal
868;Université de Sherbrooke
869;Université du Québec à Chicoutimi
870;Université du Québec à Montréal
871;Université du Québec à Rimouski
872;Université du Québec à Trois-Rivières
873;Université du Québec en Abitibi-Témiscamingue
874;Université du Québec en Outaouais
875;Université Laval
876;University Canada West
877;University College of Cape Breton
878;University College of Saint-Boniface
879;University College of the Cariboo
880;University College of the Fraser Valley
881;University of Alberta
882;University of British Columbia
883;University of Calgary
884;University of Guelph
885;University of King's College
886;University of Lethbridge
887;University of Manitoba
888;University of Moncton
889;University of Moncton, Edmundston
890;University of Moncton, Shippagan
891;University of New Brunswick
892;University of New Brunswick, Saint John
893;University of Northern British Columbia
894;University of Ontario Institute of Technology
895;University of Ottawa
896;University of Prince Edward Island
897;University of Québec
898;University of Regina
899;University of Saskatchewan
900;University of St. Jerome's College
901;University of St. Michael's College
902;University of Sudbury
903;University of Toronto
904;University of Toronto, Mississauga
905;University of Toronto, Scarborough
906;University of Trinity College
907;University of Victoria
908;University of Waterloo
909;University of Western Ontario
910;University of Windsor
911;University of Winnipeg
912;Vancouver Community College
913;Victoria University Toronto, University of Toronto
914;Wilfrid Laurier University
915;William and Catherine Booth College
916;York University
917;Yukon College
918;Université Catholique de Bukavu
919;Université Chrétienne Bilingue du Congo
920;Université de Bandundu Ville
921;Université de Kamina
922;Université de Kikwite
923;Université de Kinshasa
924;Université de Kisangani
925;Université de Kolwezi
926;Université de Lubumbashi
927;Université de l'Uélé
928;Université Kongo
929;Université Protestante au Congo
930;Université Shalom de Bunia
931;Université de Bangui
932;University Marien Ngouabi Brazzaville
933;Business and Hotel Management School
934;Business School Lausanne (BSL)
935;Cubidor University Switzerland
936;DCT International Hotel & Business Management School
937;European Graduate School, Media & Communications
938;European University
939;Fachhochschule Pur
940;Fachhochschule St. Gallen
941;Franklin College Switzerland
942;Geneva Business School
943;Glion Institute of Higher Education
944;Graduate School of Business Administration Zurich (GSBA Zurich)
945;Hochschule für Gestaltung und Kunst Zürich
946;International Culinary Institute (ICI)
947;International Hotel Management Institute
948;International School of Business Management
949;International University in Geneva
950;Lausanne Hotel School (EHL)
951;Les Roches Gruyère University of Applied Sciences
952;Les Roches International School of Hotel Management
953;Libera Università degli Studi di Scienze Umane e Tecnologiche
954;Lucerne University of Applied Sciences and Arts 
